,id,listing_url,last_scraped,host_id,host_since,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,price,minimum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,license,instant_bookable,calculated_host_listings_count,reviews_per_month,days_rented_ltm,rounded_revenue_ltm,occupancy_rate_approx,is_hotel,is_entire,many_listings,only_1_listing,only_2_listings,host_florence,has_liscense,is_instant_bookable,dist_duomo,is_centro,is_gavinana,is_isolotto,is_rifredi,is_campo,listing_revenue_exceed_LTR,effected_by_policy_1,effected_by_policy_2,effected_by_policy_3,commercial
3252,15374726,https://www.airbnb.com/rooms/15374726,2021-12-17,25691868,2015-01-06,1,Centro Storico,43.777,11.2528,Entire home/apt,3,1.0,55.0,1.4,3,27,57,332,412,51,7,,t,1,6.57,81.60000000000001,4488.0,22.356164383561648,0,1,0,1,0,0,1,1,504.1217215420581,1,0,0,0,0,0,0,1,0,1
3253,15387914,https://www.airbnb.com/rooms/15387914,2021-12-17,21550479,2014-09-20,1,Centro Storico,43.77946,11.2557,Entire home/apt,2,1.0,85.0,5.0,0,0,1,2,189,0,0,,f,1,3.05,0.0,0.0,0.0,0,1,0,1,0,0,1,0,707.0587040189457,1,0,0,0,0,0,0,1,0,1
3254,15405001,https://www.airbnb.com/rooms/15405001,2021-12-17,98607844,2016-10-07,6,Centro Storico,43.77362,11.26343,Entire home/apt,4,2.0,200.0,3.0,3,6,10,98,16,2,0,,f,5,0.27,3.2,640.0,0.8767123287671234,0,1,1,0,0,0,1,0,600.9794439155032,1,0,0,0,0,0,0,1,1,1
3255,15407609,https://www.airbnb.com/rooms/15407609,2021-12-17,15217680,2014-05-07,12,Centro Storico,43.77205,11.25792,Entire home/apt,5,3.0,150.0,2.0,15,45,75,211,201,33,7,,t,12,3.24,247.5,37125.0,67.8082191780822,0,1,1,0,0,0,1,1,193.66510840896476,1,0,0,0,0,1,0,1,1,1
3256,15415539,https://www.airbnb.com/rooms/15415539,2021-12-17,98607844,2016-10-07,6,Centro Storico,43.77244,11.26221,Entire home/apt,3,1.0,50.0,2.0,3,6,10,98,28,4,0,,f,5,0.5,6.4,320.0,1.7534246575342467,0,1,1,0,0,0,1,0,505.3265366297654,1,0,0,0,0,0,0,1,1,1
3257,15415745,https://www.airbnb.com/rooms/15415745,2021-12-17,93129763,2016-09-02,1,Centro Storico,43.78114,11.24365,Entire home/apt,2,,42.0,5.0,0,0,0,107,14,0,0,,t,1,0.25,0.0,0.0,0.0,0,1,0,1,0,0,1,1,1336.6096294366453,1,0,0,0,0,0,0,1,0,1
3258,15419695,https://www.airbnb.com/rooms/15419695,2021-12-17,92372,2010-03-13,1,Centro Storico,43.77923,11.25568,Entire home/apt,4,1.0,97.0,10.0,1,4,4,181,5,1,0,048017LTN2067,f,1,0.08,1.6,155.2,0.4383561643835617,0,1,0,1,0,0,1,0,681.5783136126195,1,0,0,0,0,0,0,1,0,1
3259,15434152,https://www.airbnb.com/rooms/15434152,2021-12-17,1932433,2012-03-16,9,Centro Storico,43.76133,11.24985,Entire home/apt,3,2.0,85.0,3.0,23,53,83,358,2,0,0,,f,6,0.03,0.0,0.0,0.0,0,1,1,0,0,0,1,0,1398.3537921487114,1,0,0,0,0,0,0,1,1,1
3260,15442473,https://www.airbnb.com/rooms/15442473,2021-12-17,99038760,2016-10-10,5,Gavinana Galluzzo,43.75905,11.27306,Private room,1,1.0,80.0,3.0,23,53,83,173,1,0,0,,f,5,0.02,0.0,0.0,0.0,0,0,1,0,0,0,1,0,2079.403780457494,0,1,0,0,0,0,0,0,1,1
3261,15443192,https://www.airbnb.com/rooms/15443192,2021-12-17,99038760,2016-10-10,5,Gavinana Galluzzo,43.76054,11.27127,Private room,5,1.0,500.0,3.0,23,53,83,358,0,0,0,,f,5,,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1859.8956291436748,0,1,0,0,0,0,0,0,1,1
3262,15444017,https://www.airbnb.com/rooms/15444017,2021-12-17,99051928,2016-10-10,1,Centro Storico,43.76996,11.25929,Entire home/apt,2,1.0,80.0,4.0,0,0,16,16,129,2,0,,t,1,2.14,3.2,256.0,0.8767123287671234,0,1,0,1,0,0,1,1,438.0436840143014,1,0,0,0,0,0,0,1,0,1
3263,15445449,https://www.airbnb.com/rooms/15445449,2021-12-17,4585132,2013-01-04,10,Centro Storico,43.7658,11.24661,Entire home/apt,14,4.0,357.0,3.0,14,14,27,193,13,1,0,,f,3,0.25,7.0,2499.0,1.9178082191780823,0,1,1,0,0,0,1,0,1108.813529685751,1,0,0,0,0,0,0,1,1,1
3264,15458307,https://www.airbnb.com/rooms/15458307,2021-12-17,3170412,2012-08-06,16,Centro Storico,43.77065,11.25556,Entire home/apt,5,2.0,135.0,2.2,6,35,35,185,153,0,0,,t,13,2.43,0.0,0.0,0.0,0,1,1,0,0,0,1,1,274.50953403312,1,0,0,0,0,0,0,1,1,1
3265,15460805,https://www.airbnb.com/rooms/15460805,2021-12-17,99196152,2016-10-11,2,Centro Storico,43.77402,11.27033,Entire home/apt,4,2.0,75.0,2.0,24,54,84,304,117,9,0,,t,2,1.87,108.0,8100.0,29.58904109589041,0,1,0,0,1,0,1,1,1158.2364480579984,1,0,0,0,0,0,0,1,0,1
3266,15464016,https://www.airbnb.com/rooms/15464016,2021-12-17,99224881,2016-10-11,3,Centro Storico,43.76765,11.25231,Entire home/apt,3,1.0,80.0,5.0,23,53,83,316,108,2,0,,t,1,1.77,23.0,1840.0,6.301369863013699,0,1,1,0,0,0,1,1,674.495191087994,1,0,0,0,0,0,0,1,1,1
3267,15472347,https://www.airbnb.com/rooms/15472347,2021-12-17,6099104,2013-04-26,6,Centro Storico,43.77829,11.2566,Entire home/apt,2,1.0,84.0,2.0,4,34,64,246,2,0,0,,f,2,0.04,0.0,0.0,0.0,0,1,1,0,0,0,1,0,578.6694593854442,1,0,0,0,0,0,0,1,1,1
3268,15472486,https://www.airbnb.com/rooms/15472486,2021-12-17,6099104,2013-04-26,6,Centro Storico,43.77827,11.25869,Entire home/apt,3,1.0,79.0,2.0,0,14,44,290,3,0,0,,f,2,0.05,0.0,0.0,0.0,0,1,1,0,0,0,1,0,613.8956762795513,1,0,0,0,0,0,0,1,1,1
3269,15472854,https://www.airbnb.com/rooms/15472854,2021-12-17,17720989,2014-07-06,0,Centro Storico,43.76958,11.26078,Entire home/apt,6,2.0,68.0,2.0,8,34,44,44,384,64,5,,t,2,6.27,256.0,17408.0,70.0,0,1,0,0,0,0,1,1,548.7003254014614,1,0,0,0,0,1,0,1,0,1
3270,15474213,https://www.airbnb.com/rooms/15474213,2021-12-17,64192193,2016-03-23,3,Centro Storico,43.76678,11.25948,Private room,2,1.0,44.0,1.0,0,0,0,0,25,0,0,,f,3,0.4,0.0,0.0,0.0,0,0,1,0,0,0,1,0,756.0388862860414,1,0,0,0,0,0,0,0,1,1
3271,15481012,https://www.airbnb.com/rooms/15481012,2021-12-17,6850088,2013-06-11,1,Centro Storico,43.77086,11.25873,Entire home/apt,4,1.0,117.0,15.0,2,2,2,200,14,1,0,,f,6,0.25,1.6,187.2,0.4383561643835617,0,1,0,1,0,0,1,0,332.0450332588924,1,0,0,0,0,0,0,1,0,1
3272,15489332,https://www.airbnb.com/rooms/15489332,2021-12-17,40051227,2015-07-30,2,Campo di Marte,43.78239,11.32038,Entire home/apt,6,3.0,600.0,5.0,0,0,0,0,6,0,0,,f,1,0.11,0.0,0.0,0.0,0,1,0,0,1,0,1,0,5284.693958113878,0,0,0,0,1,0,0,1,0,1
3273,15501992,https://www.airbnb.com/rooms/15501992,2021-12-17,28144929,2015-02-22,1,Centro Storico,43.77443,11.25666,Entire home/apt,2,1.0,55.0,1.2,8,23,31,199,420,47,3,048017ltn1366,t,2,6.95,188.0,10340.0,51.50684931506849,0,1,0,1,0,0,1,1,157.03662536847125,1,0,0,0,0,0,0,1,0,1
3274,15504287,https://www.airbnb.com/rooms/15504287,2021-12-17,11680678,2014-01-27,12,Centro Storico,43.76375,11.25407,Entire home/apt,4,1.0,95.0,2.0,26,56,86,361,23,9,0,,t,11,0.54,117.0,11115.0,32.054794520547944,0,1,1,0,0,0,1,1,1050.4156557518722,1,0,0,0,0,0,0,1,1,1
3275,15504974,https://www.airbnb.com/rooms/15504974,2021-12-17,74297427,2016-05-27,3,Isolotto Legnaia,43.77378,11.23304,Private room,2,1.0,36.0,1.0,13,28,58,148,225,8,1,048017LTN0681,t,3,3.64,52.0,1872.0,14.246575342465754,0,0,1,0,0,0,1,1,1850.0705944866131,0,0,1,0,0,0,0,0,1,1
3276,15518929,https://www.airbnb.com/rooms/15518929,2021-12-17,73787747,2016-05-24,2,Campo di Marte,43.76859,11.28597,Entire home/apt,4,1.0,150.0,720.0,29,59,89,364,0,0,0,,f,2,,0.0,0.0,0.0,0,1,0,0,1,0,1,0,2464.492706569614,0,0,0,0,1,0,0,1,0,1
3277,15542448,https://www.airbnb.com/rooms/15542448,2021-12-17,98607844,2016-10-07,6,Centro Storico,43.77213,11.26201,Entire home/apt,2,1.0,58.0,3.0,3,6,10,68,25,3,0,,f,5,0.41,4.800000000000001,278.4,1.315068493150685,0,1,1,0,0,0,1,0,495.7334928294962,1,0,0,0,0,0,0,1,1,1
3278,15549852,https://www.airbnb.com/rooms/15549852,2021-12-17,4050346,2012-11-03,1,Centro Storico,43.78004,11.25535,Entire home/apt,2,1.0,64.0,2.0,25,55,85,360,19,0,0,,f,1,0.33,0.0,0.0,0.0,0,1,0,1,0,0,1,0,772.8622910036789,1,0,0,0,0,0,0,1,0,1
3279,15558036,https://www.airbnb.com/rooms/15558036,2021-12-17,13810879,2014-04-02,2,Gavinana Galluzzo,43.75705,11.29785,Entire home/apt,2,1.0,35.0,2.0,0,0,12,12,120,6,0,,f,2,1.99,9.6,336.0,2.63013698630137,0,1,0,0,1,0,1,0,3812.602320121886,0,1,0,0,0,0,0,1,0,1
3280,15565965,https://www.airbnb.com/rooms/15565965,2021-12-17,100257371,2016-10-18,8,Isolotto Legnaia,43.76421,11.2083,Private room,2,1.0,37.0,2.0,0,0,0,0,114,6,0,,t,1,1.82,9.6,355.2,2.63013698630137,0,0,1,0,0,0,1,1,3965.6512216447504,0,0,1,0,0,0,0,0,1,1
3281,15577116,https://www.airbnb.com/rooms/15577116,2021-12-17,59369712,2016-02-18,5,Centro Storico,43.76929,11.26893,Entire home/apt,8,3.0,265.0,2.0,5,35,65,235,17,0,0,,f,5,0.3,0.0,0.0,0.0,0,1,1,0,0,0,1,0,1123.819927927961,1,0,0,0,0,0,0,1,1,1
3282,15578161,https://www.airbnb.com/rooms/15578161,2021-12-17,7439057,2013-07-12,35,Centro Storico,43.77625,11.25196,Entire home/apt,4,1.0,108.0,1.9,16,46,65,235,61,1,0,,t,31,0.98,8.0,864.0,2.191780821917808,0,1,1,0,0,0,1,1,477.791572146899,1,0,0,0,0,0,0,1,1,1
3283,15607283,https://www.airbnb.com/rooms/15607283,2021-12-17,21125219,2014-09-09,8,Centro Storico,43.77138,11.25887,Entire home/apt,10,3.0,358.0,3.1,27,57,76,277,117,7,2,048017LTN1449,t,2,2.06,94.5,33831.0,25.89041095890411,0,1,1,0,0,0,1,1,299.85807384281264,1,0,0,0,0,1,0,1,1,1
3284,15630603,https://www.airbnb.com/rooms/15630603,2021-12-17,24108504,2014-11-24,3,Centro Storico,43.77168,11.26231,Entire home/apt,3,1.0,100.0,3.0,15,45,75,350,4,0,0,,t,2,0.07,0.0,0.0,0.0,0,1,1,0,0,0,1,1,531.9668100066945,1,0,0,0,0,0,0,1,1,1
3285,15641190,https://www.airbnb.com/rooms/15641190,2021-12-17,56250774,2016-01-26,2,Centro Storico,43.77022,11.255,Entire home/apt,4,1.0,79.0,1.0,23,53,83,83,5,2,0,,f,2,0.08,23.0,1817.0,6.301369863013699,0,1,0,0,1,0,1,0,329.9639934411432,1,0,0,0,0,0,0,1,0,1
3286,15642942,https://www.airbnb.com/rooms/15642942,2021-12-17,56250774,2016-01-26,2,Centro Storico,43.77021,11.25504,Entire home/apt,4,1.0,89.0,2.0,23,53,83,83,4,1,1,,f,2,0.06,11.5,1023.5,3.150684931506849,0,1,0,0,1,0,1,0,330.2731038672975,1,0,0,0,0,0,0,1,0,1
3287,15651926,https://www.airbnb.com/rooms/15651926,2021-12-17,27431050,2015-02-08,4,Centro Storico,43.77583,11.25246,Entire home/apt,2,1.0,69.0,3.0,0,14,36,206,160,26,4,,f,4,2.65,41.6,2870.4,11.397260273972604,0,1,1,0,0,0,1,0,416.2121397073663,1,0,0,0,0,0,0,1,1,1
3288,15661713,https://www.airbnb.com/rooms/15661713,2021-12-17,101109307,2016-10-24,1,Rifredi,43.79336,11.2205,Entire home/apt,2,1.0,49.0,1.0,0,0,0,78,47,0,0,,t,1,0.75,0.0,0.0,0.0,0,1,0,1,0,0,1,1,3637.784043986555,0,0,0,1,0,0,0,1,0,1
3289,15662721,https://www.airbnb.com/rooms/15662721,2021-12-17,101123884,2016-10-24,1,Campo di Marte,43.77255,11.29244,Entire home/apt,4,1.0,100.0,1.0,19,49,70,283,119,8,1,,f,1,2.0,76.0,7600.0,20.82191780821918,0,1,0,1,0,0,1,0,2934.4787798170405,0,0,0,0,1,0,0,1,0,1
3290,15667386,https://www.airbnb.com/rooms/15667386,2021-12-17,4156491,2012-11-15,189,Centro Storico,43.77175,11.26195,Entire home/apt,6,2.0,249.0,3.0,16,16,16,112,6,0,0,048017LTN3932,t,125,0.1,0.0,0.0,0.0,0,1,1,0,0,0,1,1,501.9809265294415,1,0,0,0,0,0,0,1,1,1
3291,15694472,https://www.airbnb.com/rooms/15694472,2021-12-17,21307436,2014-09-14,4,Centro Storico,43.77529,11.25516,Entire home/apt,2,1.0,40.0,2.0,8,32,58,323,144,28,2,,t,5,2.31,112.0,4480.0,30.68493150684932,0,1,1,0,0,0,1,1,252.5493836387529,1,0,0,0,0,0,0,1,1,1
3292,15695634,https://www.airbnb.com/rooms/15695634,2021-12-17,45259442,2015-09-28,83,Centro Storico,43.776978,11.257349,Entire home/apt,5,4.0,203.0,1.1,0,0,0,0,4,2,0,,t,72,0.07,3.2,649.6,0.8767123287671234,0,1,1,0,0,0,1,1,444.3530465742842,1,0,0,0,0,0,0,1,1,1
3293,15696383,https://www.airbnb.com/rooms/15696383,2021-12-17,21307436,2014-09-14,4,Centro Storico,43.77529,11.25516,Entire home/apt,6,2.0,67.0,2.6,14,38,63,310,167,25,5,,t,5,2.67,175.0,11725.0,47.94520547945205,0,1,1,0,0,0,1,1,252.5493836387529,1,0,0,0,0,0,0,1,1,1
3294,15698010,https://www.airbnb.com/rooms/15698010,2021-12-17,42972746,2015-08-31,8,Centro Storico,43.76708,11.24966,Private room,3,1.0,100.0,2.0,0,0,0,170,1,0,0,,f,8,0.02,0.0,0.0,0.0,0,0,1,0,0,0,1,0,841.4045534538178,1,0,0,0,0,0,0,0,1,1
3295,15698148,https://www.airbnb.com/rooms/15698148,2021-12-17,42972746,2015-08-31,8,Centro Storico,43.76708,11.24966,Entire home/apt,6,2.0,120.0,1.3,0,0,0,170,3,0,0,,f,8,0.05,0.0,0.0,0.0,0,1,1,0,0,0,1,0,841.4045534538178,1,0,0,0,0,0,0,1,1,1
3296,15699708,https://www.airbnb.com/rooms/15699708,2021-12-17,215302,2010-08-28,4,Centro Storico,43.77277,11.25013,Private room,2,1.0,46.0,1.3,25,55,85,175,78,8,1,,f,3,1.25,100.0,4600.0,27.3972602739726,0,0,1,0,0,0,1,0,474.02235083087385,1,0,0,0,0,0,0,0,1,1
3297,15701727,https://www.airbnb.com/rooms/15701727,2021-12-17,86811284,2016-07-30,2,Rifredi,43.80822,11.23403,Entire home/apt,2,,120.0,7.0,0,0,0,0,0,0,0,,f,2,,0.0,0.0,0.0,0,1,0,0,1,0,1,0,4284.094069724891,0,0,0,1,0,0,0,1,0,1
3298,15703578,https://www.airbnb.com/rooms/15703578,2021-12-17,2986336,2012-07-19,2,Centro Storico,43.76741,11.248,Private room,2,1.0,58.0,2.0,0,0,0,75,51,0,0,,f,2,0.85,0.0,0.0,0.0,0,0,0,0,1,0,1,0,902.5363148704664,1,0,0,0,0,0,0,0,0,1
3299,15709970,https://www.airbnb.com/rooms/15709970,2021-12-17,4156491,2012-11-15,189,Centro Storico,43.76697,11.25891,Entire home/apt,6,3.0,290.0,3.0,0,0,0,0,19,1,0,,t,125,0.34,1.6,464.0,0.4383561643835617,0,1,1,0,0,0,1,1,720.2642700519094,1,0,0,0,0,0,0,1,1,1
3300,15710593,https://www.airbnb.com/rooms/15710593,2021-12-17,45259442,2015-09-28,83,Centro Storico,43.777683,11.251009,Entire home/apt,5,3.0,229.0,1.1,0,0,0,0,15,2,0,,t,72,0.25,3.2,732.8,0.8767123287671234,0,1,1,0,0,0,1,1,648.6511573556412,1,0,0,0,0,0,0,1,1,1
3301,15712680,https://www.airbnb.com/rooms/15712680,2021-12-17,2110160,2012-04-10,4,Centro Storico,43.78,11.23944,Entire home/apt,3,1.0,40.0,1.0,0,0,0,257,163,0,0,,t,3,2.7,0.0,0.0,0.0,0,1,1,0,0,0,1,1,1537.9002184408837,1,0,0,0,0,0,0,1,1,1
3302,15725972,https://www.airbnb.com/rooms/15725972,2021-12-17,362247,2011-01-25,38,Centro Storico,43.77897,11.25602,Entire home/apt,4,2.0,80.0,2.0,8,38,68,343,43,0,0,,t,33,0.69,0.0,0.0,0.0,0,1,1,0,0,0,1,1,652.205184527074,1,0,0,0,0,0,0,1,1,1
3303,15726811,https://www.airbnb.com/rooms/15726811,2021-12-17,15954189,2014-05-25,4,Centro Storico,43.77629,11.25645,Entire home/apt,4,1.0,98.0,1.0,20,20,35,35,108,0,0,,f,4,1.74,0.0,0.0,0.0,0,1,1,0,0,0,1,0,356.28082000075835,1,0,0,0,0,0,0,1,1,1
3304,15737697,https://www.airbnb.com/rooms/15737697,2021-12-17,99038760,2016-10-10,5,Gavinana Galluzzo,43.75902,11.27271,Private room,2,1.0,111.0,3.0,23,53,83,358,0,0,0,,f,5,,0.0,0.0,0.0,0,0,1,0,0,0,1,0,2063.421003764456,0,1,0,0,0,0,0,0,1,1
3305,15737864,https://www.airbnb.com/rooms/15737864,2021-12-17,99038760,2016-10-10,5,Gavinana Galluzzo,43.76122,11.27104,Private room,2,1.0,129.0,3.0,23,53,83,358,0,0,0,,f,5,,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1791.322096079773,0,1,0,0,0,0,0,0,1,1
3306,15737964,https://www.airbnb.com/rooms/15737964,2021-12-17,99038760,2016-10-10,5,Gavinana Galluzzo,43.7594,11.27275,Private room,3,1.0,120.0,3.0,23,53,83,173,0,0,0,,f,5,,0.0,0.0,0.0,0,0,1,0,0,0,1,0,2033.7292431545172,0,1,0,0,0,0,0,0,1,1
3307,15738486,https://www.airbnb.com/rooms/15738486,2021-12-17,101693299,2016-10-29,5,Rifredi,43.79072,11.2459,Entire home/apt,7,2.0,85.0,1.0,12,26,26,241,60,0,0,,t,5,0.97,0.0,0.0,0.0,0,1,1,0,0,0,1,1,2119.839292402686,0,0,0,1,0,0,0,1,1,1
3308,15741271,https://www.airbnb.com/rooms/15741271,2021-12-17,101693299,2016-10-29,5,Rifredi,43.79072,11.2459,Entire home/apt,2,1.0,48.0,1.0,12,28,28,283,114,1,0,,t,5,1.84,6.0,288.0,1.643835616438356,0,1,1,0,0,0,1,1,2119.839292402686,0,0,0,1,0,0,0,1,1,1
3309,15741595,https://www.airbnb.com/rooms/15741595,2021-12-17,101693299,2016-10-29,5,Rifredi,43.79072,11.2459,Entire home/apt,6,2.0,68.0,1.0,17,25,25,265,75,0,0,,f,5,1.24,0.0,0.0,0.0,0,1,1,0,0,0,1,0,2119.839292402686,0,0,0,1,0,0,0,1,1,1
3310,15752196,https://www.airbnb.com/rooms/15752196,2021-12-17,101812680,2016-10-30,4,Centro Storico,43.77451,11.25951,Entire home/apt,5,2.0,80.0,1.0,10,40,69,307,148,16,0,,t,4,2.43,80.0,6400.0,21.91780821917808,0,1,1,0,0,0,1,1,323.11098688275445,1,0,0,0,0,0,0,1,1,1
3311,15752565,https://www.airbnb.com/rooms/15752565,2021-12-17,101812680,2016-10-30,4,Centro Storico,43.77429,11.25817,Entire home/apt,4,1.0,70.0,1.0,26,56,86,333,45,5,0,,t,4,0.73,65.0,4550.0,17.80821917808219,0,1,1,0,0,0,1,1,219.09914564879145,1,0,0,0,0,0,0,1,1,1
3312,15752634,https://www.airbnb.com/rooms/15752634,2021-12-17,75580122,2016-06-03,1,Centro Storico,43.77078,11.26052,Entire home/apt,4,1.0,87.0,3.0,2,2,2,2,0,0,0,,f,2,,0.0,0.0,0.0,0,1,0,1,0,0,1,0,445.96137858687575,1,0,0,0,0,0,0,1,0,1
3313,15752773,https://www.airbnb.com/rooms/15752773,2021-12-17,15954189,2014-05-25,4,Centro Storico,43.77704,11.25509,Entire home/apt,2,1.0,94.0,3.0,15,15,15,15,197,9,0,,f,4,3.19,67.5,6345.0,18.493150684931507,0,1,1,0,0,0,1,0,443.85310214256856,1,0,0,0,0,0,0,1,1,1
3314,15753039,https://www.airbnb.com/rooms/15753039,2021-12-17,15954189,2014-05-25,4,Centro Storico,43.77817,11.25706,Entire home/apt,6,2.0,187.0,1.0,14,14,14,14,99,0,0,,f,4,1.6,0.0,0.0,0.0,0,1,1,0,0,0,1,0,569.7442500607693,1,0,0,0,0,0,0,1,1,1
3315,15753504,https://www.airbnb.com/rooms/15753504,2021-12-17,7480174,2013-07-14,11,Centro Storico,43.76928,11.25127,Entire home/apt,4,1.0,165.0,3.0,18,48,78,317,70,3,1,,t,12,1.15,27.0,4455.0,7.397260273972603,0,1,1,0,0,0,1,1,570.2402282680927,1,0,0,0,0,0,0,1,1,1
3316,15766865,https://www.airbnb.com/rooms/15766865,2021-12-17,17024307,2014-06-20,3,Centro Storico,43.76993,11.26531,Private room,2,1.0,169.0,3.7,23,53,83,358,0,0,0,,f,3,,0.0,0.0,0.0,0,0,1,0,0,0,1,0,828.204185313296,1,0,0,0,0,0,0,0,1,1
3317,15768113,https://www.airbnb.com/rooms/15768113,2021-12-17,94961099,2016-09-13,1,Centro Storico,43.77662,11.25437,Entire home/apt,2,1.0,71.0,1.0,9,39,69,149,394,66,7,,t,1,6.36,297.0,21087.0,70.0,0,1,0,1,0,0,1,1,412.5288859122213,1,0,0,0,0,1,0,1,0,1
3318,15768991,https://www.airbnb.com/rooms/15768991,2021-12-17,212319,2010-08-25,1,Centro Storico,43.76875,11.25963,Entire home/apt,2,1.0,95.0,3.0,19,49,72,271,35,18,1,,t,1,0.58,171.0,16245.0,46.84931506849316,0,1,0,1,0,0,1,1,564.8156101075624,1,0,0,0,0,1,0,1,0,1
3319,15773462,https://www.airbnb.com/rooms/15773462,2021-12-17,86811284,2016-07-30,2,Rifredi,43.80857,11.23493,Entire home/apt,2,1.0,120.0,4.1,0,0,0,0,0,0,0,,f,2,,0.0,0.0,0.0,0,1,0,0,1,0,1,0,4290.397004783297,0,0,0,1,0,0,0,1,0,1
3320,15787854,https://www.airbnb.com/rooms/15787854,2021-12-17,6851309,2013-06-11,3,Centro Storico,43.78257,11.26048,Entire home/apt,4,1.0,67.0,1.0,0,0,0,75,424,18,0,,t,3,6.89,28.8,1929.6,7.890410958904109,0,1,1,0,0,0,1,1,1112.288031197259,1,0,0,0,0,0,0,1,1,1
3321,15794358,https://www.airbnb.com/rooms/15794358,2021-12-17,762706,2011-06-30,8,Centro Storico,43.76678,11.26106,Hotel room,2,1.0,66.0,1.6,13,36,57,303,6,5,0,,t,6,0.25,32.5,2145.0,8.904109589041095,1,0,1,0,0,0,1,1,811.8298479437689,1,0,0,0,0,0,0,0,1,1
3322,15795660,https://www.airbnb.com/rooms/15795660,2021-12-17,102192764,2016-11-02,1,Rifredi,43.79093,11.24949,Entire home/apt,2,1.0,44.0,2.0,22,52,82,82,22,3,0,,f,1,0.36,33.0,1452.0,9.04109589041096,0,1,0,1,0,0,1,0,2049.1971887163195,0,0,0,1,0,0,0,1,0,1
3323,15801082,https://www.airbnb.com/rooms/15801082,2021-12-17,9814500,2013-11-04,2,Centro Storico,43.77458,11.25528,Private room,3,1.0,60.0,2.7,25,43,73,73,43,0,0,,f,2,0.71,0.0,0.0,0.0,0,0,0,0,1,0,1,0,174.3576566627587,1,0,0,0,0,0,0,0,0,1
3324,15814822,https://www.airbnb.com/rooms/15814822,2021-12-17,64533904,2016-03-26,1,Centro Storico,43.76448,11.24399,Entire home/apt,2,1.0,929.0,3.0,0,0,0,0,92,0,0,,f,1,1.5,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1361.0250852601014,1,0,0,0,0,0,0,1,0,1
3325,15823540,https://www.airbnb.com/rooms/15823540,2021-12-17,4156491,2012-11-15,189,Centro Storico,43.7766,11.25528,Entire home/apt,4,2.0,255.0,3.0,4,10,10,119,12,0,0,048017LTN4468,t,125,0.22,0.0,0.0,0.0,0,1,1,0,0,0,1,1,393.1739876403498,1,0,0,0,0,0,0,1,1,1
3326,15824878,https://www.airbnb.com/rooms/15824878,2021-12-17,4156491,2012-11-15,189,Centro Storico,43.76956,11.2634,Entire home/apt,4,1.0,137.0,3.0,0,0,0,0,0,0,0,,t,125,,0.0,0.0,0.0,0,1,1,0,0,0,1,1,713.9189159622938,1,0,0,0,0,0,0,1,1,1
3327,15830185,https://www.airbnb.com/rooms/15830185,2021-12-17,46146195,2015-10-09,3,Centro Storico,43.77361,11.24551,Entire home/apt,6,1.0,75.0,365.0,0,0,0,0,17,0,0,,f,3,0.28,0.0,0.0,0.0,0,1,1,0,0,0,1,0,846.4579611184538,1,0,0,0,0,0,0,1,1,1
3328,15843599,https://www.airbnb.com/rooms/15843599,2021-12-17,96516239,2016-09-24,1,Isolotto Legnaia,43.77338,11.22935,Entire home/apt,4,1.0,45.0,2.6,0,14,44,172,237,18,0,,t,1,3.85,28.8,1296.0,7.890410958904109,0,1,0,1,0,0,1,1,2145.8446331527657,0,0,1,0,0,0,0,1,0,1
3329,15844173,https://www.airbnb.com/rooms/15844173,2021-12-17,21037402,2014-09-07,8,Centro Storico,43.7668,11.24968,Entire home/apt,5,1.0,50.0,1.0,5,20,50,235,63,32,3,,t,8,1.03,80.0,4000.0,21.91780821917808,0,1,1,0,0,0,1,1,865.3938211573749,1,0,0,0,0,0,0,1,1,1
3330,15852723,https://www.airbnb.com/rooms/15852723,2021-12-17,102716438,2016-11-06,1,Campo di Marte,43.80006,11.27758,Entire home/apt,4,1.0,90.0,2.0,0,0,0,0,5,0,0,,f,1,0.09,0.0,0.0,0.0,0,1,0,1,0,0,1,0,3462.6835276821507,0,0,0,0,1,0,0,1,0,1
3331,15863132,https://www.airbnb.com/rooms/15863132,2021-12-17,13221319,2014-03-17,1,Centro Storico,43.76688,11.25115,Entire home/apt,4,1.0,65.0,1.0,14,44,74,198,29,1,0,,t,2,0.48,7.0,455.0,1.9178082191780823,0,1,0,1,0,0,1,1,793.7856646704568,1,0,0,0,0,0,0,1,0,1
3332,15864188,https://www.airbnb.com/rooms/15864188,2021-12-17,98346503,2016-10-06,2,Centro Storico,43.77959,11.25452,Entire home/apt,4,2.0,120.0,3.0,12,14,14,44,3,0,0,,t,1,0.05,0.0,0.0,0.0,0,1,0,0,1,0,1,1,730.8677838607572,1,0,0,0,0,0,0,1,0,1
3333,15865806,https://www.airbnb.com/rooms/15865806,2021-12-17,9438733,2013-10-15,1,Centro Storico,43.78163,11.25962,Entire home/apt,2,1.0,75.0,4.0,11,41,71,346,36,3,0,,t,1,0.7,16.5,1237.5,4.52054794520548,0,1,0,1,0,0,1,1,991.5453228244576,1,0,0,0,0,0,0,1,0,1
