,id,listing_url,last_scraped,host_id,host_since,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,price,minimum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,license,instant_bookable,calculated_host_listings_count,reviews_per_month,days_rented_ltm,rounded_revenue_ltm,occupancy_rate_approx,is_hotel,is_entire,many_listings,only_1_listing,only_2_listings,host_florence,has_liscense,is_instant_bookable,dist_duomo,is_centro,is_gavinana,is_isolotto,is_rifredi,is_campo,listing_revenue_exceed_LTR,effected_by_policy_1,effected_by_policy_2,effected_by_policy_3,commercial,very_likely_commercial,tourist_tax,unpaid_tourist_tax,geom
4162,47778982,https://www.airbnb.com/rooms/47778982,2021-12-17,109846839,2017-01-04,4,Campo di Marte,43.76923,11.27079,Entire home/apt,4,1.0,85.0,2.0,13,43,69,340,13,13,4,,t,4,2.81,20.8,1768.0,5.698630136986302,0,1,1,0,0,0,0,1,1266.0537476279917,0,0,0,0,1,0,1,1,1,1,1,124.8,124.8,POINT (11.2708 43.7692)
4163,47781004,https://www.airbnb.com/rooms/47781004,2021-12-17,385097805,2021-01-18,3,Campo di Marte,43.77927,11.27056,Entire home/apt,2,1.0,100.0,1.0,28,58,88,363,7,7,1,,f,3,1.08,11.2,1120.0,3.068493150684932,0,1,1,0,0,0,0,0,1357.92944604845,0,0,0,0,1,0,1,1,1,1,0,67.2,67.2,POINT (11.2706 43.7793)
4164,47792054,https://www.airbnb.com/rooms/47792054,2021-12-17,385097805,2021-01-18,3,Campo di Marte,43.77955,11.27084,Entire home/apt,2,,86.0,1.0,26,56,86,361,16,16,0,,f,3,3.0,25.6,2201.6,7.013698630136987,0,1,1,0,0,0,0,0,1393.1771969124593,0,0,0,0,1,0,1,1,1,1,0,153.60000000000002,153.60000000000002,POINT (11.2708 43.7796)
4165,47794615,https://www.airbnb.com/rooms/47794615,2021-12-17,152791899,2017-10-01,7,Centro Storico,43.78147,11.2617,Entire home/apt,8,4.0,150.0,8.7,18,48,78,353,14,14,2,048017LTI5974,t,7,2.23,60.89999999999999,9135.0,16.684931506849313,0,1,1,0,0,1,1,1,1037.0258371246048,1,0,0,0,0,0,0,1,1,1,1,365.4,153.60000000000002,POINT (11.2617 43.7815)
4166,47795655,https://www.airbnb.com/rooms/47795655,2021-12-17,385097805,2021-01-18,3,Campo di Marte,43.77958,11.27249,Entire home/apt,4,1.0,131.0,1.0,28,58,88,363,2,2,0,,f,3,0.45,3.2,419.2,0.8767123287671234,0,1,1,0,0,0,0,0,1510.2255202935655,0,0,0,0,1,0,1,1,1,1,0,19.200000000000003,19.200000000000003,POINT (11.2725 43.7796)
4167,47806609,https://www.airbnb.com/rooms/47806609,2021-12-17,2297904,2012-05-05,13,Centro Storico,43.76931,11.24483,Entire home/apt,2,1.0,45.0,1.3,26,56,86,361,9,9,1,,t,11,1.86,14.4,648.0,3.945205479452055,0,1,1,0,0,0,0,1,993.042868971102,1,0,0,0,0,0,1,1,1,1,1,86.4,86.4,POINT (11.2448 43.7693)
4168,47824786,https://www.airbnb.com/rooms/47824786,2021-12-17,152791899,2017-10-01,7,Centro Storico,43.76851,11.25908,Entire home/apt,4,2.0,58.0,6.0,25,55,85,360,22,22,2,,t,7,2.62,66.0,3828.0,18.08219178082192,0,1,1,0,0,1,0,1,567.080627769607,1,0,0,0,0,0,1,1,1,1,1,396.0,396.0,POINT (11.2591 43.7685)
4169,47826849,https://www.airbnb.com/rooms/47826849,2021-12-17,152791899,2017-10-01,7,Centro Storico,43.78146,11.26274,Entire home/apt,6,3.0,171.0,3.3,24,54,84,359,2,2,0,048017LTI4875,t,7,0.29,3.3,564.3,0.904109589041096,0,1,1,0,0,1,1,1,1075.7359751697163,1,0,0,0,0,0,0,1,1,1,1,19.8,396.0,POINT (11.2627 43.7815)
4170,47827624,https://www.airbnb.com/rooms/47827624,2021-12-17,152791899,2017-10-01,7,Centro Storico,43.77266,11.26181,Entire home/apt,5,2.0,56.0,3.0,23,53,83,263,8,8,0,048017LTI5971,t,7,1.76,12.8,716.8,3.5068493150684934,0,1,1,0,0,1,1,1,470.3196320695811,1,0,0,0,0,0,0,1,1,1,1,76.80000000000001,396.0,POINT (11.2618 43.7727)
4171,47828117,https://www.airbnb.com/rooms/47828117,2021-12-17,152791899,2017-10-01,7,Centro Storico,43.76714,11.2464,Entire home/apt,6,2.0,56.0,3.1,20,50,80,355,9,9,2,048017LTI5968,t,7,1.34,14.4,806.4,3.945205479452055,0,1,1,0,0,1,1,1,1017.8199699675062,1,0,0,0,0,0,0,1,1,1,1,86.4,396.0,POINT (11.2464 43.7671)
4172,47828902,https://www.airbnb.com/rooms/47828902,2021-12-17,206081115,2018-07-30,12,Centro Storico,43.78168,11.25857,Entire home/apt,6,2.0,55.0,3.0,16,46,76,351,1,1,0,048017LTI5969,t,11,0.41,1.6,88.0,0.4383561643835617,0,1,1,0,0,0,1,1,975.499397444446,1,0,0,0,0,0,0,1,1,1,1,9.6,396.0,POINT (11.2586 43.7817)
4173,47829053,https://www.airbnb.com/rooms/47829053,2021-12-17,206081115,2018-07-30,12,Centro Storico,43.77227,11.24879,Entire home/apt,6,3.0,800.0,3.1,0,0,0,269,6,6,0,048017LTI5347,t,11,0.86,9.6,7680.0,2.63013698630137,0,1,1,0,0,0,1,1,587.7695138672074,1,0,0,0,0,0,0,1,1,1,1,57.60000000000001,396.0,POINT (11.2488 43.7723)
4174,47829241,https://www.airbnb.com/rooms/47829241,2021-12-17,206081115,2018-07-30,12,Centro Storico,43.7751,11.25683,Entire home/apt,2,1.0,45.0,3.0,23,53,83,358,19,19,2,048017LTI6088,t,11,2.94,30.4,1368.0,8.32876712328767,0,1,1,0,0,0,1,1,232.04556003076632,1,0,0,0,0,0,0,1,1,1,1,182.4,396.0,POINT (11.2568 43.7751)
4175,47840710,https://www.airbnb.com/rooms/47840710,2021-12-17,16388567,2014-06-04,2,Campo di Marte,43.782883,11.275481,Entire home/apt,2,,61.0,3.0,0,0,0,16,1,1,0,,f,2,0.57,1.6,97.6,0.4383561643835617,0,1,0,0,1,0,0,0,1908.166978406414,0,0,0,0,1,0,1,1,0,1,0,9.6,9.6,POINT (11.2755 43.7829)
4176,47864024,https://www.airbnb.com/rooms/47864024,2021-12-17,101264939,2016-10-25,20,Centro Storico,43.76902,11.26203,Entire home/apt,4,2.0,87.0,3.7,19,49,79,225,23,23,0,,t,15,2.83,42.55,3701.85,11.657534246575343,0,1,1,0,0,1,0,1,664.2350630449653,1,0,0,0,0,0,1,1,1,1,1,255.3,255.3,POINT (11.262 43.769)
4177,47878639,https://www.airbnb.com/rooms/47878639,2021-12-17,313040628,2019-11-29,0,Centro Storico,43.774899,11.269044,Entire home/apt,4,1.0,46.0,2.0,0,8,21,40,14,14,1,00046225/2021/FI,t,1,2.14,22.4,1030.4,6.136986301369864,0,1,0,0,0,1,1,1,1069.025646609963,1,0,0,0,0,0,0,1,0,0,0,134.4,255.3,POINT (11.269 43.7749)
4178,47948358,https://www.airbnb.com/rooms/47948358,2021-12-17,285728227,2019-08-14,2,Centro Storico,43.78776,11.23206,Entire home/apt,4,1.0,60.0,1.0,0,0,0,250,4,4,0,,t,2,0.45,6.4,384.0,1.7534246575342467,0,1,0,0,1,0,0,1,2523.339190684738,1,0,0,0,0,0,1,1,0,1,0,38.400000000000006,38.400000000000006,POINT (11.2321 43.7878)
4179,47950913,https://www.airbnb.com/rooms/47950913,2021-12-17,76556384,2016-06-08,64,Centro Storico,43.77148,11.25556,Entire home/apt,6,2.0,99.0,3.4,0,0,0,17,3,3,0,,t,49,0.6,5.1,504.9,1.3972602739726026,0,1,1,0,0,0,0,1,183.4476147040524,1,0,0,0,0,0,1,1,1,1,1,30.6,30.6,POINT (11.2556 43.7715)
4180,47982767,https://www.airbnb.com/rooms/47982767,2021-12-17,1998087,2012-03-24,0,Centro Storico,43.76772,11.24788,Entire home/apt,3,1.0,89.0,3.0,11,11,11,107,3,3,0,,t,1,0.65,4.800000000000001,427.2,1.315068493150685,0,1,0,0,0,0,0,1,885.8586697552827,1,0,0,0,0,0,1,1,0,1,0,28.800000000000004,28.800000000000004,POINT (11.2479 43.7677)
4181,47984363,https://www.airbnb.com/rooms/47984363,2021-12-17,96122546,2016-09-21,278,Campo di Marte,43.77009,11.27713,Entire home/apt,2,1.0,61.0,2.0,29,59,89,364,18,18,0,,t,92,3.33,28.8,1756.8,7.890410958904109,0,1,1,0,0,0,0,1,1733.8051570402024,0,0,0,0,1,0,1,1,1,1,1,172.8,172.8,POINT (11.2771 43.7701)
4182,47985389,https://www.airbnb.com/rooms/47985389,2021-12-17,23904874,2014-11-18,243,Centro Storico,43.76642,11.25197,Entire home/apt,3,1.0,103.0,2.0,30,60,88,363,1,1,0,,t,172,0.5,1.6,164.8,0.4383561643835617,0,1,1,0,0,1,0,1,810.028786056531,1,0,0,0,0,0,1,1,1,1,1,9.6,9.6,POINT (11.252 43.7664)
4183,48027490,https://www.airbnb.com/rooms/48027490,2021-12-17,95100872,2016-09-14,12,Centro Storico,43.76583,11.25105,Entire home/apt,2,,89.0,1.0,0,0,0,265,5,5,0,,t,15,0.53,8.0,712.0,2.191780821917808,0,1,1,0,0,1,0,1,900.728156193891,1,0,0,0,0,0,1,1,1,1,1,48.0,48.0,POINT (11.251 43.7658)
4184,48035065,https://www.airbnb.com/rooms/48035065,2021-12-17,213386238,2018-09-03,0,Centro Storico,43.770279,11.255553,Entire home/apt,6,2.0,127.0,1.8,6,36,66,322,22,22,2,48035065,t,2,2.87,35.2,4470.4,9.643835616438356,0,1,0,0,0,0,1,1,315.4944886513414,1,0,0,0,0,0,0,1,0,1,0,211.2,48.0,POINT (11.2556 43.7703)
4185,48038223,https://www.airbnb.com/rooms/48038223,2021-12-17,5104015,2013-02-16,9,Isolotto Legnaia,43.77281,11.23726,Entire home/apt,4,2.0,194.0,1.0,0,1,1,200,3,3,0,,t,8,0.29,4.800000000000001,931.2,1.315068493150685,0,1,1,0,0,1,0,1,1509.1279962000574,0,0,1,0,0,0,1,1,1,1,1,28.800000000000004,28.800000000000004,POINT (11.2373 43.7728)
4186,48048352,https://www.airbnb.com/rooms/48048352,2021-12-17,96122546,2016-09-21,278,Centro Storico,43.77086,11.25014,Entire home/apt,4,1.0,54.0,2.0,24,50,50,50,9,9,0,,t,92,1.54,14.4,777.6,3.945205479452055,0,1,1,0,0,0,0,1,533.4243489515027,1,0,0,0,0,0,1,1,1,1,1,86.4,86.4,POINT (11.2501 43.7709)
4187,48086411,https://www.airbnb.com/rooms/48086411,2021-12-17,10267824,2013-11-26,2,Centro Storico,43.77569,11.25697,Private room,1,,20.0,2.0,0,1,1,1,3,3,0,,f,9,0.31,4.800000000000001,96.0,1.315068493150685,0,0,0,0,1,1,0,0,298.1775891470505,1,0,0,0,0,0,1,0,0,0,0,28.800000000000004,28.800000000000004,POINT (11.257 43.7757)
4188,48103489,https://www.airbnb.com/rooms/48103489,2021-12-17,387897869,2021-02-09,0,Centro Storico,43.76984,11.24366,Entire home/apt,7,3.0,125.0,1.1,24,54,84,359,15,15,2,,t,1,2.0,24.0,3000.0,6.575342465753424,0,1,0,0,0,0,0,1,1057.5016958522824,1,0,0,0,0,0,1,1,0,1,0,144.0,144.0,POINT (11.2437 43.7698)
4189,48114030,https://www.airbnb.com/rooms/48114030,2021-12-17,387995326,2021-02-10,1,Rifredi,43.80925,11.24132,Entire home/apt,3,1.0,45.0,2.0,13,43,73,163,8,8,0,,t,1,1.28,12.8,576.0,3.5068493150684934,0,1,0,1,0,0,0,1,4186.74252361586,0,0,0,1,0,0,1,1,0,1,0,76.80000000000001,76.80000000000001,POINT (11.2413 43.8092)
4190,48127209,https://www.airbnb.com/rooms/48127209,2021-12-17,2971119,2012-07-17,0,Centro Storico,43.7609,11.24033,Entire home/apt,2,1.0,45.0,2.0,0,0,0,0,2,2,0,,t,1,0.48,3.2,144.0,0.8767123287671234,0,1,0,0,0,0,0,1,1851.8648385223173,1,0,0,0,0,0,1,1,0,1,0,19.200000000000003,19.200000000000003,POINT (11.2403 43.7609)
4191,48127518,https://www.airbnb.com/rooms/48127518,2021-12-17,388126493,2021-02-11,1,Centro Storico,43.76677,11.24211,Private room,1,1.0,35.0,2.0,27,55,85,85,4,4,2,,f,1,1.88,6.4,224.0,1.7534246575342467,0,0,0,1,0,1,0,0,1321.1270433991072,1,0,0,0,0,0,1,0,0,0,0,38.400000000000006,38.400000000000006,POINT (11.2421 43.7668)
4192,48155531,https://www.airbnb.com/rooms/48155531,2021-12-17,365896465,2020-09-04,1,Centro Storico,43.78233,11.25856,Private room,1,1.0,75.0,3.0,0,0,0,0,1,1,0,,t,3,0.32,1.6,120.0,0.4383561643835617,0,0,0,1,0,0,0,1,1046.029509952362,1,0,0,0,0,0,1,0,0,1,0,9.6,9.6,POINT (11.2586 43.7823)
4193,48156257,https://www.airbnb.com/rooms/48156257,2021-12-17,101264939,2016-10-25,20,Centro Storico,43.77018,11.24949,Entire home/apt,6,3.0,105.0,2.0,18,48,78,168,1,1,1,,t,15,1.0,1.6,168.0,0.4383561643835617,0,1,1,0,0,1,0,1,616.426387993208,1,0,0,0,0,0,1,1,1,1,1,9.6,9.6,POINT (11.2495 43.7702)
4194,48191957,https://www.airbnb.com/rooms/48191957,2021-12-17,223490152,2018-10-31,0,Centro Storico,43.77367,11.26928,Private room,3,1.0,160.0,1.0,0,0,0,0,1,1,0,,t,10,0.32,1.6,256.0,0.4383561643835617,0,0,0,0,0,1,0,1,1071.0580042821828,1,0,0,0,0,0,1,0,0,0,0,9.6,9.6,POINT (11.2693 43.7737)
4195,48192199,https://www.airbnb.com/rooms/48192199,2021-12-17,30657319,2015-04-05,3,Rifredi,43.81003,11.23192,Entire home/apt,3,1.0,71.0,2.0,15,45,75,350,2,2,1,,f,2,0.62,3.2,227.2,0.8767123287671234,0,1,1,0,0,1,0,0,4537.92222555379,0,0,0,1,0,0,1,1,1,0,0,19.200000000000003,19.200000000000003,POINT (11.2319 43.81)
4196,48223121,https://www.airbnb.com/rooms/48223121,2021-12-17,141535463,2017-07-20,194,Isolotto Legnaia,43.77276,11.23866,Entire home/apt,4,2.0,94.0,2.0,24,54,84,359,1,1,1,,t,3,1.0,1.6,150.4,0.4383561643835617,0,1,1,0,0,0,0,1,1396.5795881254005,0,0,1,0,0,0,1,1,1,1,1,9.6,9.6,POINT (11.2387 43.7728)
4197,48223405,https://www.airbnb.com/rooms/48223405,2021-12-17,316335042,2019-12-11,2,Rifredi,43.79768,11.19755,Entire home/apt,2,1.0,21.0,1.0,28,58,88,178,3,3,0,,f,6,0.36,4.800000000000001,100.8,1.315068493150685,0,1,0,0,1,1,0,0,5440.110409130483,0,0,0,1,0,0,1,1,0,0,0,28.800000000000004,28.800000000000004,POINT (11.1975 43.7977)
4198,48226863,https://www.airbnb.com/rooms/48226863,2021-12-17,226037186,2018-11-16,8,Centro Storico,43.7672,11.24785,Private room,2,1.0,51.0,3.0,22,52,82,357,4,4,0,048017LTI5968,t,13,0.59,6.4,326.4,1.7534246575342467,0,0,1,0,0,0,1,1,927.5364665227928,1,0,0,0,0,0,0,0,1,1,0,38.400000000000006,28.800000000000004,POINT (11.2478 43.7672)
4199,48227235,https://www.airbnb.com/rooms/48227235,2021-12-17,226037186,2018-11-16,8,Centro Storico,43.76749,11.26482,Entire home/apt,2,1.0,43.0,3.0,24,54,84,359,3,3,0,0408017LTI5973,t,13,0.45,4.800000000000001,206.4,1.315068493150685,0,1,1,0,0,0,1,1,944.8930704184734,1,0,0,0,0,0,0,1,1,1,1,28.800000000000004,28.800000000000004,POINT (11.2648 43.7675)
4200,48229539,https://www.airbnb.com/rooms/48229539,2021-12-17,226037186,2018-11-16,8,Centro Storico,43.78183,11.25731,Entire home/apt,3,1.0,41.0,3.1,23,53,83,358,17,17,0,048017LTI6115,t,13,2.34,27.200000000000003,1115.2,7.452054794520549,0,1,1,0,0,0,1,1,975.6883835111404,1,0,0,0,0,0,0,1,1,1,1,163.20000000000002,28.800000000000004,POINT (11.2573 43.7818)
4201,48229882,https://www.airbnb.com/rooms/48229882,2021-12-17,226037186,2018-11-16,8,Centro Storico,43.78178,11.25732,Entire home/apt,4,2.0,47.0,3.1,21,51,81,356,5,5,0,048017LTI6115,t,13,1.1,8.0,376.0,2.191780821917808,0,1,1,0,0,0,1,1,970.2535669852084,1,0,0,0,0,0,0,1,1,1,1,48.0,28.800000000000004,POINT (11.2573 43.7818)
4202,48230025,https://www.airbnb.com/rooms/48230025,2021-12-17,206081115,2018-07-30,12,Centro Storico,43.76745,11.24654,Entire home/apt,5,3.0,78.0,6.1,21,51,81,356,12,12,0,048017LTI6116,t,11,1.27,36.6,2854.8,10.02739726027397,0,1,1,0,0,0,1,1,987.0285855181556,1,0,0,0,0,0,0,1,1,1,1,219.6,28.800000000000004,POINT (11.2465 43.7674)
4203,48230977,https://www.airbnb.com/rooms/48230977,2021-12-17,122875988,2017-03-27,3,Centro Storico,43.77196,11.25895,Entire home/apt,4,1.0,49.0,1.3,0,1,17,107,2,2,0,,t,1,0.34,3.2,156.8,0.8767123287671234,0,1,1,0,0,0,0,1,269.1740383560465,1,0,0,0,0,0,1,1,1,1,1,19.200000000000003,19.200000000000003,POINT (11.259 43.772)
4204,48240171,https://www.airbnb.com/rooms/48240171,2021-12-17,269965839,2019-06-20,1,Centro Storico,43.78168,11.23443,Entire home/apt,4,1.0,65.0,1.0,0,0,0,77,5,5,0,,t,1,1.14,8.0,520.0,2.191780821917808,0,1,0,1,0,0,0,1,1980.968030327265,1,0,0,0,0,0,1,1,0,1,0,48.0,48.0,POINT (11.2344 43.7817)
4205,48284642,https://www.airbnb.com/rooms/48284642,2021-12-17,391161,2011-02-14,0,Centro Storico,43.772953,11.263528,Entire home/apt,4,1.0,69.0,1.0,13,32,62,309,6,6,4,,t,1,2.17,9.6,662.4,2.63013698630137,0,1,0,0,0,1,0,1,606.30926473865,1,0,0,0,0,0,1,1,0,0,0,57.60000000000001,57.60000000000001,POINT (11.2635 43.773)
4206,48313324,https://www.airbnb.com/rooms/48313324,2021-12-17,23201918,2014-11-01,3,Rifredi,43.78294,11.25647,Entire home/apt,2,1.0,53.0,4.4,30,60,90,319,4,4,0,,f,2,0.46,8.8,466.4,2.410958904109589,0,1,1,0,0,0,0,0,1093.9563638384982,0,0,0,1,0,0,1,1,1,1,0,52.8,52.8,POINT (11.2565 43.7829)
4207,48315559,https://www.airbnb.com/rooms/48315559,2021-12-17,13050508,2014-03-12,5,Isolotto Legnaia,43.77203,11.236263,Entire home/apt,2,1.0,65.0,4.0,0,29,59,165,4,4,0,,t,9,0.6,8.0,520.0,2.191780821917808,0,1,1,0,0,1,0,1,1593.5051700257404,0,0,1,0,0,0,1,1,1,1,1,48.0,48.0,POINT (11.2363 43.772)
4208,48337676,https://www.airbnb.com/rooms/48337676,2021-12-17,390183517,2021-02-26,1,Centro Storico,43.76744,11.25034,Entire home/apt,2,1.0,54.0,2.0,26,56,86,361,13,13,0,,t,1,2.38,20.8,1123.2,5.698630136986302,0,1,0,1,0,0,0,1,776.6295999667451,1,0,0,0,0,0,1,1,0,1,0,124.8,124.8,POINT (11.2503 43.7674)
4209,48339168,https://www.airbnb.com/rooms/48339168,2021-12-17,3191681,2012-08-08,1,Centro Storico,43.76897,11.26328,Entire home/apt,4,1.0,132.0,3.0,16,31,48,224,21,21,0,,t,2,3.37,33.6,4435.2,9.205479452054794,0,1,0,1,0,1,0,1,744.3981851684845,1,0,0,0,0,0,1,1,0,0,0,201.6,201.6,POINT (11.2633 43.769)
4210,48340556,https://www.airbnb.com/rooms/48340556,2021-12-17,390201024,2021-02-26,9,Centro Storico,43.77026,11.26356,Entire home/apt,6,1.0,68.0,1.0,12,29,55,311,5,5,1,,t,9,0.75,8.0,544.0,2.191780821917808,0,1,1,0,0,1,0,1,685.6090593574868,1,0,0,0,0,0,1,1,1,1,1,48.0,48.0,POINT (11.2636 43.7703)
4211,48340627,https://www.airbnb.com/rooms/48340627,2021-12-17,3170412,2012-08-06,16,Centro Storico,43.769577,11.254909,Entire home/apt,4,2.0,148.0,2.0,8,26,35,87,25,25,2,,t,13,4.31,40.0,5920.0,10.95890410958904,0,1,1,0,0,1,0,1,401.16765012824857,1,0,0,0,0,0,1,1,1,1,1,240.0,240.0,POINT (11.2549 43.7696)
4212,48372788,https://www.airbnb.com/rooms/48372788,2021-12-17,390475148,2021-02-28,0,Centro Storico,43.7814,11.2564,Entire home/apt,5,2.0,109.0,3.0,22,52,82,97,8,8,0,,f,1,1.33,12.8,1395.2,3.5068493150684934,0,1,0,0,0,0,0,0,922.7575841002686,1,0,0,0,0,0,1,1,0,1,0,76.80000000000001,76.80000000000001,POINT (11.2564 43.7814)
4213,48377801,https://www.airbnb.com/rooms/48377801,2021-12-17,19613323,2014-08-07,23,Centro Storico,43.77405,11.25655,Entire home/apt,3,1.0,80.0,2.0,6,33,63,168,57,57,7,,t,10,7.47,91.2,7296.0,24.98630136986301,0,1,1,0,0,0,0,1,114.46443522199225,1,0,0,0,0,0,1,1,1,1,1,547.2,547.2,POINT (11.2566 43.7741)
4214,48409493,https://www.airbnb.com/rooms/48409493,2021-12-17,63709048,2016-03-20,27,Centro Storico,43.77352,11.25754,Entire home/apt,2,1.0,48.0,1.6,22,46,63,330,28,28,4,,t,23,3.44,44.8,2150.4,12.273972602739727,0,1,1,0,0,0,0,1,132.47787700797892,1,0,0,0,0,0,1,1,1,1,1,268.8,268.8,POINT (11.2575 43.7735)
4215,48412018,https://www.airbnb.com/rooms/48412018,2021-12-17,63709048,2016-03-20,27,Centro Storico,43.77465,11.25731,Entire home/apt,4,1.0,44.0,1.6,22,52,73,341,3,3,1,,t,23,0.68,4.800000000000001,211.2,1.315068493150685,0,1,1,0,0,0,0,1,201.94630970925564,1,0,0,0,0,0,1,1,1,1,1,28.800000000000004,28.800000000000004,POINT (11.2573 43.7747)
4216,48412585,https://www.airbnb.com/rooms/48412585,2021-12-17,63709048,2016-03-20,27,Centro Storico,43.77517,11.25754,Entire home/apt,4,1.0,51.0,1.6,19,45,75,347,29,29,2,,t,23,3.21,46.400000000000006,2366.4,12.71232876712329,0,1,1,0,0,0,0,1,261.28374452459457,1,0,0,0,0,0,1,1,1,1,1,278.40000000000003,278.40000000000003,POINT (11.2575 43.7752)
4217,48413877,https://www.airbnb.com/rooms/48413877,2021-12-17,734784,2011-06-23,4,Centro Storico,43.76383,11.24621,Private room,2,1.0,84.0,1.3,0,14,36,311,1,1,0,,t,5,0.27,1.6,134.4,0.4383561643835617,0,0,1,0,0,1,0,1,1296.995829676962,1,0,0,0,0,0,1,0,1,0,0,9.6,9.6,POINT (11.2462 43.7638)
4218,48423463,https://www.airbnb.com/rooms/48423463,2021-12-17,63709048,2016-03-20,27,Centro Storico,43.77601013788749,11.26053896527864,Entire home/apt,4,1.0,48.0,1.6,24,54,84,359,9,9,2,,t,23,1.23,14.4,691.2,3.945205479452055,0,1,1,0,0,0,0,1,487.94097862610255,1,0,0,0,0,0,1,1,1,1,1,86.4,86.4,POINT (11.2605 43.776)
4219,48423499,https://www.airbnb.com/rooms/48423499,2021-12-17,63709048,2016-03-20,27,Centro Storico,43.7733,11.25884,Entire home/apt,5,2.0,74.0,1.6,16,46,70,341,14,14,3,,t,23,1.58,22.4,1657.6,6.136986301369864,0,1,1,0,0,0,0,1,229.7287620557725,1,0,0,0,0,0,1,1,1,1,1,134.4,134.4,POINT (11.2588 43.7733)
4220,48463551,https://www.airbnb.com/rooms/48463551,2021-12-17,63709048,2016-03-20,27,Centro Storico,43.77529,11.2576,Entire home/apt,6,2.0,91.0,1.6,21,51,78,351,5,5,0,,t,23,0.77,8.0,728.0,2.191780821917808,0,1,1,0,0,0,0,1,275.3199582080764,1,0,0,0,0,0,1,1,1,1,1,48.0,48.0,POINT (11.2576 43.7753)
4221,48477961,https://www.airbnb.com/rooms/48477961,2021-12-17,391238113,2021-03-05,0,Centro Storico,43.76942,11.25545,Entire home/apt,3,1.0,103.0,3.0,20,50,80,161,12,12,0,,f,1,2.0,19.200000000000003,1977.6,5.26027397260274,0,1,0,0,0,0,0,0,411.2675915368657,1,0,0,0,0,0,1,1,0,1,0,115.20000000000002,115.20000000000002,POINT (11.2554 43.7694)
4222,48479157,https://www.airbnb.com/rooms/48479157,2021-12-17,63709048,2016-03-20,27,Centro Storico,43.77484,11.25725,Entire home/apt,6,2.0,84.0,1.6,15,42,65,333,23,23,1,,t,23,2.5,36.8,3091.2,10.08219178082192,0,1,1,0,0,0,0,1,217.95295545944853,1,0,0,0,0,0,1,1,1,1,1,220.8,220.8,POINT (11.2573 43.7748)
4223,48480415,https://www.airbnb.com/rooms/48480415,2021-12-17,63709048,2016-03-20,27,Centro Storico,43.77373,11.25908,Entire home/apt,6,2.0,88.0,2.0,15,41,61,328,11,11,1,,t,23,1.33,17.6,1548.8,4.821917808219178,0,1,1,0,0,0,0,1,257.66344611297865,1,0,0,0,0,0,1,1,1,1,1,105.6,105.6,POINT (11.2591 43.7737)
4224,48481944,https://www.airbnb.com/rooms/48481944,2021-12-17,15507676,2014-05-14,19,Centro Storico,43.78116,11.26091,Entire home/apt,4,1.0,64.0,2.0,22,52,66,66,22,22,1,,t,8,2.93,35.2,2252.8,9.643835616438356,0,1,1,0,0,1,0,1,978.8883323083757,1,0,0,0,0,0,1,1,1,1,1,211.2,211.2,POINT (11.2609 43.7812)
4225,48541141,https://www.airbnb.com/rooms/48541141,2021-12-17,13050508,2014-03-12,5,Isolotto Legnaia,43.77312,11.23725,Entire home/apt,2,1.0,50.0,4.0,0,0,0,0,4,4,0,,f,9,0.72,8.0,400.0,2.191780821917808,0,1,1,0,0,1,0,0,1509.5868310991175,0,0,1,0,0,0,1,1,1,1,0,48.0,48.0,POINT (11.2372 43.7731)
4226,48580160,https://www.airbnb.com/rooms/48580160,2021-12-17,23904874,2014-11-18,243,Centro Storico,43.78148,11.25181,Entire home/apt,6,4.0,92.0,2.0,0,0,0,139,1,1,0,,t,172,0.34,1.6,147.2,0.4383561643835617,0,1,1,0,0,1,0,1,990.3037203804174,1,0,0,0,0,0,1,1,1,1,1,9.6,9.6,POINT (11.2518 43.7815)
4227,48583738,https://www.airbnb.com/rooms/48583738,2021-12-17,110110179,2017-01-06,0,Centro Storico,43.76707,11.25959,Entire home/apt,4,,72.0,2.0,21,51,81,113,6,6,2,,t,1,1.5,9.6,691.2,2.63013698630137,0,1,0,0,0,1,0,1,729.672987249686,1,0,0,0,0,0,1,1,0,0,0,57.60000000000001,57.60000000000001,POINT (11.2596 43.7671)
4228,48601199,https://www.airbnb.com/rooms/48601199,2021-12-17,100459731,2016-10-20,8,Centro Storico,43.77019,11.24052,Entire home/apt,4,1.0,64.0,3.0,5,19,34,274,6,6,1,,t,2,1.08,9.6,614.4,2.63013698630137,0,1,1,0,0,1,0,1,1287.5991044815685,1,0,0,0,0,0,1,1,1,1,1,57.60000000000001,57.60000000000001,POINT (11.2405 43.7702)
4229,48602261,https://www.airbnb.com/rooms/48602261,2021-12-17,206081115,2018-07-30,12,Centro Storico,43.76754,11.2602,Entire home/apt,4,1.0,50.0,3.4,24,54,84,359,20,20,0,048017LTI6120,t,11,3.08,34.0,1700.0,9.315068493150685,0,1,1,0,0,0,1,1,704.2587829508946,1,0,0,0,0,0,0,1,1,1,1,204.0,57.60000000000001,POINT (11.2602 43.7675)
