CODREG,REGIONE,CODPRO,PROVINCIA,CODCOM,COMUNE,PROCOM,SEZ2011,NSEZ,ACE,CODLOC,CODASC,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P64,P65,P66,P128,P129,P130,P131,P132,P135,P136,P137,P138,P139,P140,ST1,ST2,ST3,ST4,ST5,ST6,ST7,ST8,ST9,ST10,ST11,ST12,ST13,ST14,ST15,A2,A3,A5,A6,A7,A44,A46,A47,A48,PF1,PF2,PF3,PF4,PF5,PF6,PF7,PF8,PF9,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060042","60042","0","26612","3","35","18","17","16","17","0","2","0","8","9","0","1","0","2","4","4","1","1","0","4","3","3","2","1","3","2","0","0","5","2","2","1","0","0","0","3","0","1","2","1","2","1","0","0","3","33","8","8","3","7","7","0","16","3","6","2","3","2","0","13","12","0","9","8","0","12","4","2","2","0","2","1","21","0","6","3","2","0","0","2","0","0","0","0","0","0","2","0","0","0","2","12","0","0","0","0","1648","7","4","2","13","35","3","3","2","5","0","0","0","11","11","11","0","11","0","0","10","1","0","0","0","0","0","0","0","5","6","0","0","8","1","2","0","0","0","16","3","6","2","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060043","60043","32","10002","3","47","18","29","22","16","1","8","0","8","9","0","1","0","1","0","2","6","0","1","4","5","6","3","4","3","0","1","1","10","0","0","1","1","0","1","1","3","3","0","3","2","0","0","1","2","46","4","8","14","17","2","1","18","2","3","6","7","0","0","24","23","1","13","12","1","20","4","0","2","0","5","0","17","9","13","4","19","7","8","11","0","2","5","0","7","0","0","12","0","0","19","27","4","0","4","0","1730","9","17","1","27","47","15","6","4","2","0","0","0","13","13","11","2","11","0","0","11","0","0","0","0","0","0","0","0","0","7","4","0","4","1","3","3","0","0","36","0","11","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060044","60044","32","10002","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","3","1","3","0","0","3","0","0","0","0","0","0","0","0","1","1","1","0","1","1","0","1","0","0","9","0","3","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060045","60045","0","10001","3","237","103","134","103","106","5","17","6","45","53","2","1","2","15","7","9","14","14","9","5","25","12","16","25","23","12","15","13","23","7","5","6","3","4","5","2","10","2","7","12","12","8","8","4","8","221","26","70","62","51","12","0","96","11","22","33","24","6","0","93","85","8","43","41","2","113","42","18","28","9","11","5","108","24","56","28","15","4","4","9","2","2","2","0","13","1","1","0","0","0","15","90","13","0","0","13","7234","10","76","7","93","237","23","26","25","13","4","2","15","11","11","11","0","10","1","0","10","0","0","0","1","0","0","0","0","0","2","1","8","0","2","0","2","7","0","105","1","3","7","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060046","60046","0","40002","3","21","12","9","10","7","0","3","1","6","4","0","1","1","0","0","3","1","0","0","0","0","1","5","2","0","1","2","0","6","0","0","2","0","0","0","0","0","1","2","2","0","1","0","0","4","21","3","5","4","7","2","0","12","1","3","3","4","1","0","10","9","0","5","5","0","8","5","0","0","0","0","0","7","3","8","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","879","1","8","0","9","21","2","4","1","2","0","0","0","4","4","4","0","4","0","0","3","0","1","0","0","0","0","0","0","1","2","1","0","1","1","0","2","0","0","15","3","1","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060047","60047","32","10002","3","22","10","12","8","11","0","1","2","5","5","0","0","0","0","0","2","2","3","0","0","0","0","4","2","3","1","2","0","3","0","0","2","0","2","0","0","0","0","2","0","1","1","1","0","1","22","4","7","6","5","0","0","10","1","4","3","2","0","0","10","10","0","4","4","0","10","4","1","3","2","1","0","6","2","5","2","5","2","3","2","0","1","1","0","0","0","0","5","0","0","5","9","1","0","1","0","1015","1","5","4","10","22","4","3","1","1","1","0","0","5","5","5","0","3","2","0","1","2","0","2","0","0","0","0","0","0","4","1","0","1","2","2","0","0","0","12","1","4","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060048","60048","0","40004","3","13","7","6","7","6","0","0","0","4","3","0","0","0","0","2","2","2","0","0","0","0","2","1","0","0","1","1","2","0","0","0","2","2","0","0","0","0","1","0","0","0","1","0","1","0","13","6","0","3","2","2","0","7","3","0","2","2","0","0","3","3","0","2","2","0","6","3","1","2","2","0","0","8","1","3","1","7","3","4","2","1","2","1","0","1","0","6","0","0","0","7","5","0","0","0","0","1100","2","3","0","5","13","2","1","1","0","0","1","6","4","4","4","0","3","1","0","3","0","0","0","0","1","0","0","0","0","3","1","0","1","0","3","0","0","0","10","3","1","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060049","60049","32","10002","3","67","35","32","23","35","2","5","2","18","16","1","0","0","5","3","6","2","0","1","5","5","9","3","2","0","6","8","6","6","4","2","3","2","0","1","4","3","4","1","1","0","3","2","4","1","62","8","20","15","14","4","1","31","3","11","9","5","3","0","25","22","3","15","13","2","28","11","4","2","2","2","1","24","7","20","8","10","5","2","5","3","2","2","1","1","2","4","3","0","0","10","24","0","0","0","0","2529","1","21","3","25","67","7","6","4","6","1","1","7","15","15","7","8","7","0","0","4","3","0","0","0","0","0","0","0","1","3","2","1","2","1","3","0","1","0","23","1","5","0","1"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060050","60050","0","26705","3","10","5","5","2","5","1","1","1","0","3","1","1","0","0","0","0","0","1","0","1","0","0","0","1","2","2","0","2","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","10","0","1","5","4","0","0","5","0","0","2","3","0","0","6","6","0","3","3","0","4","2","1","0","0","0","0","4","1","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","13","0","0","13","293","5","0","0","5","10","3","0","1","1","0","0","0","5","5","3","2","1","2","0","1","0","2","0","0","0","0","0","0","0","2","0","1","1","0","0","1","1","0","20","0","3","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060051","60051","32","10002","3","76","38","38","41","30","4","1","0","21","15","2","0","0","2","8","4","2","1","1","5","5","14","11","4","4","1","1","4","9","1","2","2","2","1","0","2","3","6","6","3","2","1","0","3","4","72","11","18","20","15","7","1","37","4","9","14","7","3","0","45","42","1","25","23","1","17","8","2","2","2","2","1","39","11","11","5","4","1","0","3","1","0","1","0","2","0","2","0","0","0","4","34","0","0","0","0","2319","6","26","3","35","76","13","10","6","5","1","0","0","14","14","10","4","9","1","0","1","3","5","0","1","0","0","0","0","2","3","4","1","3","1","2","3","1","0","39","2","6","2","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060052","60052","32","10002","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","14","1","13","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","2","0","1","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060053","60053","44","10002","4","99","47","52","34","43","3","16","3","17","22","2","5","1","1","4","5","1","3","3","3","3","5","13","9","5","5","4","9","26","0","1","4","1","1","3","1","2","3","5","3","2","3","3","4","11","97","14","37","23","19","4","0","46","7","16","13","10","0","0","48","48","0","25","25","0","41","17","6","2","2","2","1","43","6","31","14","5","1","1","4","0","0","1","0","5","0","0","0","0","0","5","51","0","0","0","0","4413","14","35","5","54","99","32","6","10","5","1","0","0","20","20","16","4","2","13","1","0","0","3","11","1","1","0","0","0","2","10","3","1","3","1","10","2","0","0","53","11","5","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060054","60054","44","10002","4","10","3","7","4","4","0","2","0","1","2","0","0","0","0","0","0","0","0","1","1","0","0","1","2","0","2","1","1","1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","10","4","2","1","3","0","0","3","1","2","0","0","0","0","5","5","0","3","3","0","5","0","1","0","0","1","0","3","1","3","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","7","0","0","0","0","581","0","7","0","7","10","5","1","1","0","0","0","0","1","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","7","1","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060055","60055","32","10002","3","44","22","22","24","15","1","2","2","13","8","1","0","0","1","4","7","3","0","1","1","1","3","7","5","4","2","0","2","3","1","4","3","1","0","0","1","1","0","4","2","3","1","0","0","1","42","9","10","15","6","2","0","20","4","5","7","2","2","0","23","22","1","12","11","1","9","2","2","3","1","0","0","31","2","4","1","4","2","0","2","2","0","0","2","2","0","2","0","0","0","4","17","14","0","0","14","1445","12","1","4","17","44","5","3","3","6","0","0","0","13","13","7","6","7","0","0","5","0","1","1","0","0","0","0","0","2","2","2","1","3","1","1","0","2","0","32","2","4","1","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060056","60056","32","10002","3","223","99","124","109","99","3","9","3","49","49","0","0","1","9","21","23","16","18","3","5","9","25","31","22","14","10","3","6","8","3","9","12","8","7","1","1","6","10","13","12","4","7","2","3","1","212","19","81","57","31","24","0","94","6","33","32","13","10","0","110","107","2","50","48","1","60","25","3","30","14","5","1","127","43","22","10","12","4","6","6","0","4","0","0","2","1","8","1","0","0","12","70","0","0","0","0","6240","0","69","5","74","223","11","13","19","26","5","0","0","6","6","6","0","4","2","0","0","0","1","0","0","3","2","0","0","0","1","0","5","0","0","1","2","1","2","72","5","1","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060057","60057","0","26704","3","24","12","12","6","7","1","6","4","3","4","1","2","2","1","0","0","1","0","1","0","2","1","1","2","3","4","0","3","5","0","0","0","0","0","1","0","1","0","1","1","2","2","0","2","2","23","0","5","11","6","1","0","12","0","2","8","2","0","0","12","11","1","8","7","1","11","4","1","1","0","0","0","7","2","9","4","1","0","0","1","0","0","0","0","0","1","0","0","0","0","1","10","14","0","0","14","616","12","0","1","13","24","6","4","2","1","0","0","0","5","5","4","1","2","2","0","1","1","1","1","0","0","0","0","0","1","2","1","0","1","0","0","2","1","0","28","0","3","1","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060058","60058","0","40015","3","189","89","100","94","77","0","10","8","49","37","0","3","0","13","12","8","11","15","14","8","10","15","13","12","17","5","9","12","15","8","9","3","7","8","5","4","3","7","3","6","7","4","3","7","5","171","49","55","38","19","10","0","78","18","25","21","8","6","0","94","91","3","42","41","1","62","27","12","17","11","7","4","93","16","26","12","22","11","7","9","6","4","3","4","11","0","3","8","0","0","22","58","0","0","0","0","10446","5","41","20","66","189","19","13","7","17","6","4","25","55","55","53","2","51","2","0","42","4","3","2","1","1","0","0","0","13","29","2","9","19","19","11","3","1","0","124","24","22","6","1"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060059","60059","0","40002","3","58","30","28","31","20","0","4","3","19","9","0","0","2","2","4","8","3","1","1","6","4","6","5","3","2","5","5","1","2","1","3","4","1","1","1","4","3","2","1","1","1","1","4","1","1","56","12","17","14","8","5","0","29","6","7","8","4","4","0","23","23","0","13","13","0","21","9","6","3","1","4","2","19","6","8","5","14","5","6","8","0","3","2","0","10","0","0","4","0","0","14","20","0","0","0","0","4387","3","9","8","20","58","5","2","6","5","1","1","6","22","22","22","0","22","0","0","18","2","0","2","0","0","0","0","0","3","11","4","4","10","5","4","0","3","0","64","11","9","2","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060060","60060","0","40002","3","27","10","17","12","10","1","4","0","5","5","0","0","0","1","3","3","0","1","0","0","0","4","3","0","0","0","1","7","4","1","1","2","0","0","0","0","0","1","1","0","0","0","0","3","1","26","3","5","3","11","4","0","9","2","0","2","3","2","0","9","9","0","3","3","0","11","3","2","0","0","1","0","9","3","8","3","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","14","0","0","0","0","1377","1","11","3","15","27","8","5","0","1","1","0","0","8","8","8","0","8","0","0","6","0","2","0","0","0","0","0","0","2","5","1","0","4","1","3","0","0","0","16","2","5","1","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060061","60061","32","10002","3","130","54","76","54","58","6","9","3","22","28","2","2","0","1","3","6","14","4","6","9","7","6","9","13","10","8","9","6","19","1","1","4","5","1","0","5","4","1","5","6","3","5","3","3","7","128","30","41","33","19","3","2","52","11","18","12","8","1","2","57","52","4","26","24","2","63","22","9","17","5","6","4","55","13","31","13","8","1","2","5","1","0","1","0","4","0","2","2","0","0","8","57","10","0","10","0","6420","9","39","13","61","130","27","15","10","6","0","3","19","50","50","23","27","15","8","0","13","0","3","3","0","0","0","0","4","0","17","6","0","4","6","6","6","1","0","83","2","21","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060062","60062","32","10002","3","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","300","0","1","0","1","1","1","0","0","0","0","0","0","4","4","2","2","2","0","0","0","2","0","0","0","0","0","0","0","1","0","1","0","2","0","0","0","0","0","2","0","0","0","2"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060063","60063","32","10002","3","29","14","15","12","15","0","2","0","6","8","0","0","0","3","2","1","1","1","1","1","1","5","2","3","2","1","0","1","4","1","2","0","1","1","0","1","0","2","1","1","2","0","0","0","2","26","7","10","6","1","2","0","13","4","5","2","0","2","0","16","14","1","9","9","0","7","2","5","1","1","0","0","12","2","1","1","6","3","1","3","2","0","2","1","3","0","0","3","0","0","6","12","1","0","1","0","2008","3","6","3","12","29","4","3","3","1","0","1","6","19","19","11","8","11","0","0","5","6","0","0","0","0","0","0","0","2","7","2","0","9","1","1","0","0","0","14","3","5","1","2"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060064","60064","32","10002","3","223","112","111","105","98","6","10","4","59","46","5","1","1","14","19","12","7","4","5","9","26","32","23","19","9","10","10","5","19","8","12","7","5","3","3","4","8","15","14","10","4","5","2","3","9","206","25","77","53","27","23","1","103","12","35","30","13","12","1","118","116","1","57","56","1","60","28","8","12","8","4","1","131","26","36","18","2","1","0","2","0","0","1","0","2","0","0","0","0","0","2","94","14","0","0","14","6938","7","84","4","95","223","28","24","27","14","2","0","0","8","8","5","3","4","1","0","2","0","0","0","0","3","0","0","0","0","0","0","5","0","0","0","0","2","3","110","4","0","1","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060065","60065","32","10002","3","30","15","15","16","8","0","5","1","11","4","0","0","0","1","3","0","1","0","1","0","2","3","2","3","3","4","2","1","4","1","1","0","1","0","0","0","0","2","1","2","2","3","2","0","0","29","5","5","5","3","7","4","14","1","3","4","1","1","4","10","10","0","4","4","0","16","9","0","2","1","7","7","5","5","7","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","10","0","0","0","0","823","0","9","1","10","22","5","0","4","0","1","0","0","13","13","7","6","6","0","1","7","0","0","0","0","0","0","0","0","1","4","2","0","3","2","0","2","0","0","20","0","5","1","1"
